2019-01-02 05:00:00,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-02 06:00:00,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-01-02 07:00:00,0,0,5,0,0,4,4,0,1,1,12,0,0,0,0,0,0,0,6,4,0,0,4,1,0,0,0,0,0,0,0,5,7,0,0,2,0,9,0,0,0,0,0,0,0,0
2019-01-02 08:00:00,0,0,13,0,0,3,3,0,2,1,12,0,0,0,1,0,0,0,11,3,0,0,0,4,0,0,0,0,0,0,0,9,23,0,0,2,0,17,5,0,0,0,0,3,0,0
2019-01-02 09:00:00,0,0,6,0,0,7,6,0,0,0,15,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,1,0,0,0,3,12,0,0,1,1,15,2,0,0,0,0,1,0,0
2019-01-02 10:00:00,0,0,4,0,0,3,1,0,1,2,14,0,2,0,2,0,0,0,6,1,0,0,1,2,0,0,0,0,0,0,0,5,7,0,0,2,0,10,3,0,0,0,0,0,0,0
2019-01-02 11:00:00,0,0,6,0,0,1,1,0,1,3,13,0,0,0,0,0,0,0,11,1,0,0,4,3,0,0,0,0,0,0,0,6,12,0,0,3,0,5,6,0,0,0,0,1,0,0
2019-01-02 12:00:00,0,0,3,0,0,6,1,0,2,1,7,0,0,0,2,0,0,0,9,1,0,0,1,3,0,0,0,0,0,0,0,11,15,0,0,0,1,10,0,0,0,0,0,0,0,0
2019-01-02 13:00:00,0,0,6,0,0,5,6,2,2,3,15,0,0,0,0,0,0,0,19,4,0,0,2,5,2,0,0,0,0,0,0,12,11,0,0,1,0,15,2,0,0,0,0,0,0,0
2019-01-02 14:00:00,0,0,11,0,0,3,2,0,1,4,15,0,0,0,0,0,0,0,13,1,0,0,2,5,1,0,0,0,0,0,0,10,17,0,0,2,0,24,5,0,0,0,0,2,0,0
2019-01-02 15:00:00,0,0,8,0,0,3,4,0,2,1,20,0,0,0,0,0,0,0,13,4,0,0,0,8,0,0,0,0,0,0,0,10,18,0,0,0,1,16,1,0,0,0,0,0,0,0
2019-01-02 16:00:00,0,0,12,0,0,5,6,1,1,3,22,0,0,0,2,0,0,0,20,7,0,0,0,4,0,0,0,1,0,0,0,11,29,0,0,1,1,24,3,0,0,0,0,0,0,0
2019-01-02 17:00:00,0,0,12,0,0,3,8,1,1,7,22,0,0,0,0,0,0,0,22,10,0,0,0,15,2,0,0,0,0,0,0,13,28,0,0,1,3,18,6,0,0,0,0,3,0,0
2019-01-02 18:00:00,0,0,10,0,0,2,3,0,0,2,24,0,0,0,0,0,0,0,14,4,0,0,5,17,0,0,0,0,0,0,0,18,19,0,0,1,3,23,2,0,0,0,0,2,0,0
2019-01-02 19:00:00,0,0,3,0,0,1,3,0,1,5,10,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,4,12,0,0,2,1,14,1,0,0,0,0,1,0,0
2019-01-02 20:00:00,0,0,7,0,0,4,0,2,0,0,17,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,2,7,0,0,1,0,9,0,0,0,0,0,1,0,0
2019-01-02 21:00:00,0,0,8,0,0,0,1,0,2,1,9,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,7,0,0,0,1,8,1,0,0,0,0,0,0,0
2019-01-02 22:00:00,0,0,2,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,0,0,0,0,6,0,0,0,0,0,0,0,0
2019-01-02 23:00:00,0,0,3,0,0,3,2,0,1,1,3,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0
2019-01-03 00:00:00,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-01-03 01:00:00,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-01-03 02:00:00,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-01-03 03:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-03 04:00:00,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 05:00:00,0,0,4,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,6,1,0,0,4,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 06:00:00,0,0,3,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,4,3,0,0,0,1,2,3,0,0,0,0,2,0,0
2019-01-03 07:00:00,0,0,10,0,0,11,3,0,0,0,9,0,2,0,2,0,0,0,8,3,0,0,4,3,0,0,0,0,0,0,0,3,13,0,0,3,0,11,0,0,0,0,0,2,0,0
2019-01-03 08:00:00,0,0,32,0,0,24,22,0,3,11,33,0,0,0,5,0,0,0,24,14,0,0,5,10,0,0,0,0,0,0,0,19,45,0,0,3,0,30,5,0,0,0,0,8,0,0
2019-01-03 09:00:00,0,0,14,0,0,12,8,0,2,7,28,0,0,0,0,0,0,0,16,7,0,0,3,5,0,0,0,0,0,0,0,12,20,0,0,3,0,24,2,0,0,0,0,3,0,0
2019-01-03 10:00:00,0,0,11,0,0,8,5,0,1,3,18,0,0,0,0,0,0,0,14,4,0,0,4,2,1,0,0,0,0,0,0,7,11,0,0,0,3,7,2,0,0,0,0,3,0,0
2019-01-03 11:00:00,0,0,10,0,0,8,6,0,1,3,5,0,0,0,0,0,0,0,21,4,0,0,0,3,2,0,0,0,0,0,0,13,13,0,0,2,1,19,1,0,0,0,0,0,0,0
2019-01-03 12:00:00,0,0,7,0,0,8,6,0,1,5,9,0,0,0,1,0,0,0,15,6,0,0,0,2,2,0,0,1,0,0,0,7,11,0,0,0,2,9,0,0,0,0,0,0,0,0
2019-01-03 13:00:00,0,0,8,0,0,4,6,0,0,4,16,0,0,0,0,0,0,0,18,2,0,0,0,5,2,0,0,0,0,0,0,6,15,0,0,0,1,12,1,0,0,0,0,1,0,0
2019-01-03 14:00:00,0,0,17,0,0,10,3,2,1,5,5,0,0,0,1,0,0,0,18,2,0,0,11,4,0,0,0,0,0,0,0,7,20,0,0,2,0,17,1,0,0,0,0,1,0,0
2019-01-03 15:00:00,0,0,23,0,0,3,4,0,1,4,11,0,0,0,0,0,0,0,24,3,0,0,4,9,0,0,0,0,0,0,0,11,18,0,0,0,2,14,4,0,0,0,0,0,0,0
2019-01-03 16:00:00,0,0,19,0,0,15,11,2,0,10,24,0,0,0,2,0,0,0,25,8,0,0,2,14,0,0,0,1,0,0,0,17,43,0,0,0,1,31,2,0,0,0,0,2,0,0
2019-01-03 17:00:00,0,0,35,0,0,12,9,0,4,7,31,0,3,0,0,0,0,0,32,12,0,0,7,25,0,0,0,0,0,0,0,23,43,0,0,0,4,44,1,0,0,0,0,0,0,0
2019-01-03 18:00:00,0,0,20,0,0,12,6,1,3,4,21,0,0,0,2,0,0,0,17,8,0,0,1,13,0,0,0,0,0,0,0,20,29,0,0,0,5,31,1,0,0,0,0,1,0,0
2019-01-03 19:00:00,0,0,17,0,0,5,0,0,0,2,15,0,0,0,12,0,0,0,14,0,0,0,5,6,0,0,0,0,0,0,0,11,24,0,0,0,0,13,0,0,0,0,0,1,0,0
2019-01-03 20:00:00,0,0,4,0,0,7,4,0,3,1,6,0,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,7,6,0,0,0,1,11,1,0,0,0,0,0,0,0
2019-01-03 21:00:00,0,0,2,0,0,1,2,1,0,3,10,0,0,0,0,0,0,0,8,2,0,0,5,2,1,0,0,0,0,0,0,3,11,0,0,0,0,7,0,0,0,0,0,0,0,0
2019-01-03 22:00:00,0,0,3,0,0,2,3,1,0,0,10,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,2,4,0,0,0,0,0,0,0,0
2019-01-03 23:00:00,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,7,0,0,0,1,4,0,0,0,0,0,0,0,0
2019-01-04 00:00:00,0,0,1,0,0,3,0,0,0,0,9,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,0,0
2019-01-04 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-01-04 02:00:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-01-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-01-04 04:00:00,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 05:00:00,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-01-04 06:00:00,0,0,3,0,0,3,1,0,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-01-04 07:00:00,0,0,10,0,0,7,3,0,2,0,28,0,0,0,1,0,0,0,11,3,0,0,3,5,0,0,0,0,0,0,0,11,15,0,0,2,0,13,1,0,0,0,0,1,0,0
2019-01-04 08:00:00,0,0,27,0,0,13,12,0,3,7,28,0,0,0,4,0,0,0,21,10,0,0,4,13,0,0,0,0,0,0,0,12,34,0,0,8,0,32,4,0,0,0,0,6,0,0
2019-01-04 09:00:00,0,0,14,0,0,18,5,0,0,2,22,0,0,0,1,0,0,0,18,6,0,0,5,11,0,0,0,0,0,0,0,17,27,0,0,5,1,35,1,0,0,0,0,3,0,0
2019-01-04 10:00:00,0,0,10,0,0,8,2,0,0,0,27,0,0,0,0,0,0,0,16,2,0,0,3,2,0,0,0,0,0,0,0,3,7,0,0,4,3,14,0,0,0,0,0,1,0,0
2019-01-04 11:00:00,0,0,9,0,0,6,3,0,3,1,34,0,0,0,0,0,0,0,21,4,0,0,3,10,0,0,0,0,0,0,0,12,18,0,0,5,1,16,3,0,0,0,0,3,0,0
2019-01-04 12:00:00,0,0,15,0,0,6,1,0,0,0,25,0,0,0,0,0,0,0,29,1,0,0,1,6,0,0,0,0,0,0,0,7,18,0,0,5,3,16,0,0,0,0,0,0,0,0
2019-01-04 13:00:00,0,0,12,0,0,10,1,0,1,3,24,2,0,0,0,0,0,0,21,1,0,0,3,7,3,0,0,0,0,0,0,18,26,0,0,2,1,20,1,0,0,0,0,5,0,0
2019-01-04 14:00:00,0,0,20,0,0,7,1,0,1,0,13,0,0,0,0,0,0,0,30,1,0,0,8,5,0,0,0,0,0,0,0,13,23,0,0,5,5,16,1,0,0,0,0,2,0,0
2019-01-04 15:00:00,0,0,24,0,0,7,5,0,0,8,24,0,0,0,0,0,0,0,18,1,0,0,2,10,1,0,0,0,0,0,0,21,29,0,0,3,4,23,4,0,0,0,0,3,0,0
2019-01-04 16:00:00,0,0,18,0,0,15,12,0,0,6,40,0,0,0,1,0,0,0,37,15,0,0,7,13,1,0,0,0,0,0,0,17,42,0,0,3,7,37,3,0,0,0,0,1,0,0
2019-01-04 17:00:00,0,0,27,0,0,15,11,1,2,6,54,0,0,0,2,0,0,0,26,17,0,0,3,23,1,0,0,0,0,0,0,28,57,0,0,3,5,51,3,0,0,0,0,0,0,0
2019-01-04 18:00:00,0,0,12,0,0,20,7,0,1,4,25,0,0,0,4,0,0,0,33,7,0,0,2,16,0,0,0,0,0,0,0,25,34,0,0,0,4,27,1,0,0,0,0,2,0,0
2019-01-04 19:00:00,0,0,13,0,0,11,5,1,1,4,17,0,0,0,0,0,0,0,13,1,0,0,2,10,0,0,0,0,0,0,0,19,22,0,0,1,1,28,2,0,0,0,0,1,0,0
2019-01-04 20:00:00,0,0,6,0,0,8,2,0,0,0,12,0,0,0,0,0,0,0,12,2,0,0,0,4,0,0,0,0,0,0,0,17,11,0,0,2,3,6,0,0,0,0,0,0,0,0
2019-01-04 21:00:00,0,0,3,0,0,5,2,0,1,0,12,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,7,15,0,0,0,1,8,1,0,0,0,0,1,0,0
2019-01-04 22:00:00,0,0,6,0,0,3,1,1,0,0,9,0,0,0,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,1,12,0,0,0,0,4,0,0,0,0,0,0,0,0
2019-01-04 23:00:00,0,0,3,0,0,5,2,1,0,2,5,0,0,0,0,0,0,0,6,3,0,0,0,1,1,0,0,0,0,0,0,5,4,0,0,0,1,16,0,0,0,0,0,0,0,0
2019-01-05 00:00:00,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,3,2,0,0,0,0,0,0,0
2019-01-05 01:00:00,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,5,0,0,0,0,0,0,0,0
2019-01-05 02:00:00,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,3,0,0,0,0,0,0,0,0
2019-01-05 03:00:00,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0
2019-01-05 04:00:00,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2019-01-05 05:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-05 06:00:00,0,0,1,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0
2019-01-05 07:00:00,0,0,6,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,9,1,0,0,1,1,0,0,0,0,0,0,0,2,4,0,0,0,0,4,1,0,0,0,0,1,0,0
2019-01-05 08:00:00,0,0,3,0,0,10,2,0,0,1,13,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,11,11,0,0,2,0,8,1,0,0,0,0,0,0,0
2019-01-05 09:00:00,0,0,4,0,0,5,4,0,0,2,7,0,0,0,1,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,10,12,0,0,2,1,18,4,0,0,0,0,0,0,0
2019-01-05 10:00:00,0,0,13,0,0,6,2,0,0,6,10,0,0,0,2,0,0,0,7,2,0,0,0,7,0,0,0,0,0,0,0,9,13,0,0,3,0,10,7,0,0,0,0,1,0,0
2019-01-05 11:00:00,0,0,7,0,0,7,8,0,1,9,19,2,1,0,0,0,0,0,9,3,0,0,4,2,2,0,0,0,0,0,0,12,19,0,0,3,0,17,3,0,0,0,0,0,0,0
2019-01-05 12:00:00,0,0,12,0,0,9,5,0,0,10,13,0,0,0,1,0,0,0,17,5,0,0,2,7,2,0,0,0,0,0,0,19,18,0,0,0,1,23,9,0,0,0,0,1,0,0
2019-01-05 13:00:00,0,0,10,0,0,12,5,0,4,4,19,0,0,0,2,0,0,0,14,5,0,0,0,11,0,0,0,0,0,0,0,16,21,0,0,1,0,43,6,0,0,0,0,0,0,0
2019-01-05 14:00:00,0,0,13,0,0,12,4,0,0,3,17,0,0,0,4,0,0,0,14,5,0,0,4,4,0,0,0,0,0,0,0,24,23,0,0,3,2,19,7,0,0,0,0,6,0,0
2019-01-05 15:00:00,0,0,9,0,0,12,9,0,3,9,19,0,1,0,0,0,0,0,16,6,0,0,1,8,2,0,0,0,0,0,0,23,19,0,0,1,2,23,5,0,0,0,0,0,0,0
2019-01-05 16:00:00,0,0,17,0,0,10,7,0,3,4,20,0,0,0,1,0,0,0,23,4,0,0,1,5,4,0,0,0,0,0,0,18,31,0,0,0,0,30,7,0,0,0,0,1,0,0
2019-01-05 17:00:00,0,0,14,0,0,17,6,0,3,9,26,1,0,0,0,0,0,0,11,3,0,0,1,3,0,0,0,0,0,0,0,18,22,0,0,0,1,28,6,0,0,0,0,2,0,0
2019-01-05 18:00:00,0,0,13,0,0,11,4,0,2,6,22,0,0,0,1,0,0,0,18,2,0,0,0,8,0,0,0,0,0,0,0,19,15,0,0,1,0,25,3,0,0,0,0,2,0,0
2019-01-05 19:00:00,0,0,6,0,0,7,2,1,2,3,20,0,0,0,0,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,0,11,16,0,0,0,0,17,4,0,0,0,0,2,0,0
2019-01-05 20:00:00,0,0,4,0,0,1,1,0,0,1,8,0,2,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,17,16,0,0,0,1,15,5,0,0,0,0,2,0,0
2019-01-05 21:00:00,0,0,12,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,6,3,0,0,2,3,0,0,0,0,0,0,0,4,8,0,0,1,1,8,1,0,0,0,0,0,0,0
2019-01-05 22:00:00,0,0,3,0,0,4,1,0,0,0,15,0,0,0,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,0,2,7,0,0,0,1,5,1,0,0,0,0,0,0,0
2019-01-05 23:00:00,0,0,2,0,0,3,1,0,0,3,9,0,0,0,4,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,4,11,0,0,0,1,16,0,0,0,0,0,2,0,0
2019-01-06 00:00:00,0,0,0,0,0,1,1,0,2,0,5,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,5,8,0,0,0,0,3,1,0,0,0,0,0,0,0
2019-01-06 01:00:00,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,5,5,0,0,0,2,4,3,0,0,0,0,0,0,0
2019-01-06 02:00:00,0,0,0,0,0,1,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0
2019-01-06 03:00:00,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-01-06 04:00:00,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0
2019-01-06 05:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-06 06:00:00,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 07:00:00,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2,4,0,0,0,0,1,0,0
2019-01-06 08:00:00,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,9,10,0,0,2,0,6,2,0,0,0,0,0,0,0
2019-01-06 09:00:00,0,0,7,0,0,4,1,0,1,0,18,0,0,0,0,0,0,0,5,1,0,0,1,4,1,0,0,0,0,0,0,5,15,0,0,1,0,12,3,0,0,0,0,0,0,0
2019-01-06 10:00:00,0,0,6,0,0,5,4,0,1,2,22,0,0,0,1,0,0,0,8,4,0,0,0,3,6,0,0,0,0,0,0,7,16,0,0,2,0,10,5,0,0,0,0,0,0,0
